Name,Season,Team, Price ,Overall Performance Score
M Vijay,2019,Chennai Super Kings," $312,500.00 ",67.63
M Vijay,2019,Chennai Super Kings," $312,500.00 ",21.27
M Vijay,2019,Chennai Super Kings," $312,500.00 ",215.10
M Vijay,2019,Chennai Super Kings," $312,500.00 ",-34.03
M Vijay,2019,Chennai Super Kings," $312,500.00 ",-43.88
M Vijay,2019,Chennai Super Kings," $312,500.00 ",217.86
M Vijay,2019,Chennai Super Kings," $312,500.00 ",169.06
MJ Santner,2019,Chennai Super Kings," $78,130.00 ",
MM Sharma,2019,Chennai Super Kings," $714,300.00 ",446.71
MM Sharma,2019,Chennai Super Kings," $714,300.00 ",-98.55
MM Sharma,2019,Chennai Super Kings," $714,300.00 ",-157.89
MM Sharma,2019,Chennai Super Kings," $714,300.00 ",-1720.78
MM Sharma,2019,Chennai Super Kings," $714,300.00 ",686.39
Monu Kumar,2019,Chennai Super Kings," $31,250.00 ",
MS Dhoni,2019,Chennai Super Kings," $2,343,750.00 ",-22.32
MS Dhoni,2019,Chennai Super Kings," $2,343,750.00 ",19.41
MS Dhoni,2019,Chennai Super Kings," $2,343,750.00 ",33.69
MS Dhoni,2019,Chennai Super Kings," $2,343,750.00 ",85.61
MS Dhoni,2019,Chennai Super Kings," $2,343,750.00 ",470.03
MS Dhoni,2019,Chennai Super Kings," $2,343,750.00 ",86.87
MS Dhoni,2019,Chennai Super Kings," $2,343,750.00 ",44.82
MS Dhoni,2019,Chennai Super Kings," $2,343,750.00 ",471.88
MS Dhoni,2019,Chennai Super Kings," $2,343,750.00 ",-1.70
MS Dhoni,2019,Chennai Super Kings," $2,343,750.00 ",-58.21
MS Dhoni,2019,Chennai Super Kings," $2,343,750.00 ",30.81
MS Dhoni,2019,Chennai Super Kings," $2,343,750.00 ",-26.66
MS Dhoni,2019,Chennai Super Kings," $2,343,750.00 ",-38.44
MS Dhoni,2019,Chennai Super Kings," $2,343,750.00 ",-20.15
RA Jadeja,2019,Chennai Super Kings," $1,093,750.00 ",46.62
RA Jadeja,2019,Chennai Super Kings," $1,093,750.00 ",15.13
RA Jadeja,2019,Chennai Super Kings," $1,093,750.00 ",-333.96
RA Jadeja,2019,Chennai Super Kings," $1,093,750.00 ",251.12
RA Jadeja,2019,Chennai Super Kings," $1,093,750.00 ",-27.95
RA Jadeja,2019,Chennai Super Kings," $1,093,750.00 ",-186.77
RA Jadeja,2019,Chennai Super Kings," $1,093,750.00 ",67.81
RA Jadeja,2019,Chennai Super Kings," $1,093,750.00 ",220.69
RA Jadeja,2019,Chennai Super Kings," $1,093,750.00 ",3.92
RA Jadeja,2019,Chennai Super Kings," $1,093,750.00 ",77.79
SK Raina,2019,Chennai Super Kings," $1,718,750.00 ",49.40
SK Raina,2019,Chennai Super Kings," $1,718,750.00 ",45.53
SK Raina,2019,Chennai Super Kings," $1,718,750.00 ",143.78
SK Raina,2019,Chennai Super Kings," $1,718,750.00 ",24.69
SK Raina,2019,Chennai Super Kings," $1,718,750.00 ",140.09
SK Raina,2019,Chennai Super Kings," $1,718,750.00 ",110.92
SK Raina,2019,Chennai Super Kings," $1,718,750.00 ",54.06
SK Raina,2019,Chennai Super Kings," $1,718,750.00 ",342.94
SK Raina,2019,Chennai Super Kings," $1,718,750.00 ",25.12
SK Raina,2019,Chennai Super Kings," $1,718,750.00 ",551.31
SK Raina,2019,Chennai Super Kings," $1,718,750.00 ",-46.03
SK Raina,2019,Chennai Super Kings," $1,718,750.00 ",-34.95
SN Thakur,2019,Chennai Super Kings," $406,250.00 ",628.97
SN Thakur,2019,Chennai Super Kings," $406,250.00 ",-131.13
SN Thakur,2019,Chennai Super Kings," $406,250.00 ",-73.63
SN Thakur,2019,Chennai Super Kings," $406,250.00 ",-180.21
SN Thakur,2019,Chennai Super Kings," $406,250.00 ",-221.86
SR Watson,2019,Chennai Super Kings," $625,000.00 ",147.13
SR Watson,2019,Chennai Super Kings," $625,000.00 ",47.35
SR Watson,2019,Chennai Super Kings," $625,000.00 ",322.01
SR Watson,2019,Chennai Super Kings," $625,000.00 ",245.30
SR Watson,2019,Chennai Super Kings," $625,000.00 ",-33.14
SR Watson,2019,Chennai Super Kings," $625,000.00 ",175.14
SR Watson,2019,Chennai Super Kings," $625,000.00 ",342.24
SR Watson,2019,Chennai Super Kings," $625,000.00 ",-2.48
SR Watson,2019,Chennai Super Kings," $625,000.00 ",-44.31
SR Watson,2019,Chennai Super Kings," $625,000.00 ",-34.20
SW Billings,2019,Chennai Super Kings," $156,250.00 ",
A Mishra,2019,Delhi Capitals," $625,000.00 ",51.43
A Mishra,2019,Delhi Capitals," $625,000.00 ",20.27
A Mishra,2019,Delhi Capitals," $625,000.00 ",78.39
A Mishra,2019,Delhi Capitals," $625,000.00 ",295.94
A Mishra,2019,Delhi Capitals," $625,000.00 ",-430.60
A Mishra,2019,Delhi Capitals," $625,000.00 ",257.91
A Mishra,2019,Delhi Capitals," $625,000.00 ",-1139.56
A Mishra,2019,Delhi Capitals," $625,000.00 ",80.03
A Mishra,2019,Delhi Capitals," $625,000.00 ",101.42
Ankush Bains,2019,Delhi Capitals," $28,600.00 ",
AR Patel,2019,Delhi Capitals," $714,300.00 ",261.98
AR Patel,2019,Delhi Capitals," $714,300.00 ",-1099.07
AR Patel,2019,Delhi Capitals," $714,300.00 ",-845.52
AR Patel,2019,Delhi Capitals," $714,300.00 ",916.53
AR Patel,2019,Delhi Capitals," $714,300.00 ",118.80
AR Patel,2019,Delhi Capitals," $714,300.00 ",141.88
Avesh Khan,2019,Delhi Capitals," $109,380.00 ",12.65
Avesh Khan,2019,Delhi Capitals," $109,380.00 ",-4.31
Bandaru Ayyappa,2019,Delhi Capitals," $28,600.00 ",
C Munro,2019,Delhi Capitals," $296,880.00 ",
CA Ingram,2019,Delhi Capitals," $914,300.00 ",
CH Morris,2019,Delhi Capitals," $1,718,750.00 ",142.12
CH Morris,2019,Delhi Capitals," $1,718,750.00 ",472.04
CH Morris,2019,Delhi Capitals," $1,718,750.00 ",469.49
CH Morris,2019,Delhi Capitals," $1,718,750.00 ",175.05
CH Morris,2019,Delhi Capitals," $1,718,750.00 ",-162.61
CH Morris,2019,Delhi Capitals," $1,718,750.00 ",-247.04
GH Vihari,2019,Delhi Capitals," $285,700.00 ",-48.06
HV Patel,2019,Delhi Capitals," $31,250.00 ",467.32
HV Patel,2019,Delhi Capitals," $31,250.00 ",-52.52
HV Patel,2019,Delhi Capitals," $31,250.00 ",-13.00
I Sharma,2019,Delhi Capitals," $157,100.00 ",23.79
I Sharma,2019,Delhi Capitals," $157,100.00 ",-31.72
I Sharma,2019,Delhi Capitals," $157,100.00 ",-1244.36
I Sharma,2019,Delhi Capitals," $157,100.00 ",-11.79
J Suchith,2019,Delhi Capitals," $16,667.00 ",350.36
Jalaj S Saxena,2019,Delhi Capitals," $28,600.00 ",
K Rabada,2019,Delhi Capitals," $656,250.00 ",-8.58
K Rabada,2019,Delhi Capitals," $656,250.00 ",-128.58
K Rabada,2019,Delhi Capitals," $656,250.00 ",-75.70
K Rabada,2019,Delhi Capitals," $656,250.00 ",-30.21
KMA Paul,2019,Delhi Capitals," $71,400.00 ",
Manjot Kalra,2019,Delhi Capitals," $31,250.00 ",
NB Singh,2019,Delhi Capitals," $28,600.00 ",
PP Shaw,2019,Delhi Capitals," $187,500.00 ",22.23
PP Shaw,2019,Delhi Capitals," $187,500.00 ",-1.16
PP Shaw,2019,Delhi Capitals," $187,500.00 ",18.57
PP Shaw,2019,Delhi Capitals," $187,500.00 ",81.36
PP Shaw,2019,Delhi Capitals," $187,500.00 ",45.18
R Tewatia,2019,Delhi Capitals," $468,750.00 ",56.73
RR Pant,2019,Delhi Capitals," $2,343,750.00 ",484.98
RR Pant,2019,Delhi Capitals," $2,343,750.00 ",122.63
RR Pant,2019,Delhi Capitals," $2,343,750.00 ",59.72
RR Pant,2019,Delhi Capitals," $2,343,750.00 ",-36.61
RR Pant,2019,Delhi Capitals," $2,343,750.00 ",-8.84
RR Pant,2019,Delhi Capitals," $2,343,750.00 ",40.07
S Dhawan,2019,Delhi Capitals," $812,500.00 ",-39.34
S Dhawan,2019,Delhi Capitals," $812,500.00 ",16.77
S Dhawan,2019,Delhi Capitals," $812,500.00 ",54.39
S Dhawan,2019,Delhi Capitals," $812,500.00 ",1.58
S Dhawan,2019,Delhi Capitals," $812,500.00 ",-48.80
S Dhawan,2019,Delhi Capitals," $812,500.00 ",-16.12
S Dhawan,2019,Delhi Capitals," $812,500.00 ",-46.73
S Dhawan,2019,Delhi Capitals," $812,500.00 ",479.16
S Dhawan,2019,Delhi Capitals," $812,500.00 ",-20.05
S Dhawan,2019,Delhi Capitals," $812,500.00 ",-17.76
S Dhawan,2019,Delhi Capitals," $812,500.00 ",59.22
S Dhawan,2019,Delhi Capitals," $812,500.00 ",-15.26
S Dhawan,2019,Delhi Capitals," $812,500.00 ",-37.75
S Lamichhane,2019,Delhi Capitals," $31,250.00 ",
SE Rutherford,2019,Delhi Capitals," $285,700.00 ",
SS Iyer,2019,Delhi Capitals," $1,093,750.00 ",-14.52
SS Iyer,2019,Delhi Capitals," $1,093,750.00 ",1.61
SS Iyer,2019,Delhi Capitals," $1,093,750.00 ",-28.71
SS Iyer,2019,Delhi Capitals," $1,093,750.00 ",-3.70
SS Iyer,2019,Delhi Capitals," $1,093,750.00 ",-70.97
SS Iyer,2019,Delhi Capitals," $1,093,750.00 ",4.73
TA Boult,2019,Delhi Capitals," $343,750.00 ",-142.63
TA Boult,2019,Delhi Capitals," $343,750.00 ",-27.73
TA Boult,2019,Delhi Capitals," $343,750.00 ",-22.18
TA Boult,2019,Delhi Capitals," $343,750.00 ",-23.42
Agnivesh Ayachi,2019,Kings XI Punjab," $28,600.00 ",
AJ Tye,2019,Kings XI Punjab," $1,125,000.00 ",383.00
AJ Tye,2019,Kings XI Punjab," $1,125,000.00 ",-10.03
Arshdeep Singh,2019,Kings XI Punjab," $28,600.00 ",-85.88
Arshdeep Singh,2019,Kings XI Punjab," $28,600.00 ",5.62
AS Rajpoot,2019,Kings XI Punjab," $468,750.00 ",-53.07
CH Gayle,2019,Kings XI Punjab," $312,500.00 ",-24.97
CH Gayle,2019,Kings XI Punjab," $312,500.00 ",194.00
CH Gayle,2019,Kings XI Punjab," $312,500.00 ",947.23
CH Gayle,2019,Kings XI Punjab," $312,500.00 ",138.34
CH Gayle,2019,Kings XI Punjab," $312,500.00 ",69.31
CH Gayle,2019,Kings XI Punjab," $312,500.00 ",132.32
CH Gayle,2019,Kings XI Punjab," $312,500.00 ",87.01
CH Gayle,2019,Kings XI Punjab," $312,500.00 ",11.93
CH Gayle,2019,Kings XI Punjab," $312,500.00 ",24.27
CH Gayle,2019,Kings XI Punjab," $312,500.00 ",6.34
CV Varun,2019,Kings XI Punjab," $1,200,000.00 ",175.28
CV Varun,2019,Kings XI Punjab," $1,200,000.00 ",217.79
DA Miller,2019,Kings XI Punjab," $468,750.00 ",99.83
DA Miller,2019,Kings XI Punjab," $468,750.00 ",39.02
DA Miller,2019,Kings XI Punjab," $468,750.00 ",251.86
DA Miller,2019,Kings XI Punjab," $468,750.00 ",-29.97
DA Miller,2019,Kings XI Punjab," $468,750.00 ",1.64
Darshan Nalkande,2019,Kings XI Punjab," $42,900.00 ",
GC Viljoen,2019,Kings XI Punjab," $107,100.00 ",
Harpreet Brar,2019,Kings XI Punjab," $28,600.00 ",
KK Nair,2019,Kings XI Punjab," $875,000.00 ",26.04
KK Nair,2019,Kings XI Punjab," $875,000.00 ",-36.11
KK Nair,2019,Kings XI Punjab," $875,000.00 ",277.00
KK Nair,2019,Kings XI Punjab," $875,000.00 ",-11.73
KL Rahul,2019,Kings XI Punjab," $1,718,750.00 ",37.46
KL Rahul,2019,Kings XI Punjab," $1,718,750.00 ",83.86
KL Rahul,2019,Kings XI Punjab," $1,718,750.00 ",6.67
KL Rahul,2019,Kings XI Punjab," $1,718,750.00 ",21.84
KL Rahul,2019,Kings XI Punjab," $1,718,750.00 ",25.67
KL Rahul,2019,Kings XI Punjab," $1,718,750.00 ",16.67
M Ashwin,2019,Kings XI Punjab," $28,600.00 ",29.06
MA Agarwal,2019,Kings XI Punjab," $156,250.00 ",-24.75
MA Agarwal,2019,Kings XI Punjab," $156,250.00 ",16.68
MA Agarwal,2019,Kings XI Punjab," $156,250.00 ",58.13
MA Agarwal,2019,Kings XI Punjab," $156,250.00 ",34.48
Mandeep Singh,2019,Kings XI Punjab," $218,750.00 ",-12.96
Mandeep Singh,2019,Kings XI Punjab," $218,750.00 ",-9.26
Mandeep Singh,2019,Kings XI Punjab," $218,750.00 ",-3.04
MC Henriques,2019,Kings XI Punjab," $142,900.00 ",369.31
MC Henriques,2019,Kings XI Punjab," $142,900.00 ",254.68
MC Henriques,2019,Kings XI Punjab," $142,900.00 ",-781.57
Mohammed Shami,2019,Kings XI Punjab," $685,700.00 ",-160.73
Mohammed Shami,2019,Kings XI Punjab," $685,700.00 ",-155.43
Mohammed Shami,2019,Kings XI Punjab," $685,700.00 ",33.58
Mohammed Shami,2019,Kings XI Punjab," $685,700.00 ",-39.44
Mujeeb Ur Rahman,2019,Kings XI Punjab," $625,000.00 ",149.80
N Pooran,2019,Kings XI Punjab," $600,000.00 ",60.06
N Pooran,2019,Kings XI Punjab," $600,000.00 ",-14.69
P Simran Singh,2019,Kings XI Punjab," $685,700.00 ",
R Ashwin,2019,Kings XI Punjab," $1,187,500.00 ",217.07
R Ashwin,2019,Kings XI Punjab," $1,187,500.00 ",176.72
R Ashwin,2019,Kings XI Punjab," $1,187,500.00 ",-2086.81
R Ashwin,2019,Kings XI Punjab," $1,187,500.00 ",429.54
R Ashwin,2019,Kings XI Punjab," $1,187,500.00 ",65.33
R Ashwin,2019,Kings XI Punjab," $1,187,500.00 ",315.58
R Ashwin,2019,Kings XI Punjab," $1,187,500.00 ",445.07
R Ashwin,2019,Kings XI Punjab," $1,187,500.00 ",30.72
R Ashwin,2019,Kings XI Punjab," $1,187,500.00 ",129.93
R Ashwin,2019,Kings XI Punjab," $1,187,500.00 ",34.34
R Ashwin,2019,Kings XI Punjab," $1,187,500.00 ",150.03
SM Curran,2019,Kings XI Punjab," $1,028,600.00 ",-161.31
SM Curran,2019,Kings XI Punjab," $1,028,600.00 ",-47.14
SN Khan,2019,Kings XI Punjab," $35,700.00 ",
A Nortje,2019,Kolkata Knight Riders," $28,600.00 ",-162.17
A Nortje,2019,Kolkata Knight Riders," $28,600.00 ",106.57
AD Russell,2019,Kolkata Knight Riders," $1,328,130.00 ",479.34
AD Russell,2019,Kolkata Knight Riders," $1,328,130.00 ",-603.44
AD Russell,2019,Kolkata Knight Riders," $1,328,130.00 ",-75.95
AD Russell,2019,Kolkata Knight Riders," $1,328,130.00 ",-8.81
AD Russell,2019,Kolkata Knight Riders," $1,328,130.00 ",-49.23
AD Russell,2019,Kolkata Knight Riders," $1,328,130.00 ",-35.22
CA Lynn,2019,Kolkata Knight Riders," $1,500,000.00 ",407.57
CA Lynn,2019,Kolkata Knight Riders," $1,500,000.00 ",-24.73
CA Lynn,2019,Kolkata Knight Riders," $1,500,000.00 ",-2.86
CR Brathwaite,2019,Kolkata Knight Riders," $714,300.00 ",
HF Gurney,2019,Kolkata Knight Riders," $107,100.00 ",
JL Denly,2019,Kolkata Knight Riders," $142,900.00 ",
KC Cariappa,2019,Kolkata Knight Riders," $120,000.00 ",
KD Karthik,2019,Kolkata Knight Riders," $1,156,250.00 ",24.61
KD Karthik,2019,Kolkata Knight Riders," $1,156,250.00 ",20.85
KD Karthik,2019,Kolkata Knight Riders," $1,156,250.00 ",11.63
KD Karthik,2019,Kolkata Knight Riders," $1,156,250.00 ",-9.74
KD Karthik,2019,Kolkata Knight Riders," $1,156,250.00 ",-19.35
KD Karthik,2019,Kolkata Knight Riders," $1,156,250.00 ",515.04
KD Karthik,2019,Kolkata Knight Riders," $1,156,250.00 ",36.81
KD Karthik,2019,Kolkata Knight Riders," $1,156,250.00 ",41.65
KD Karthik,2019,Kolkata Knight Riders," $1,156,250.00 ",16.54
KD Karthik,2019,Kolkata Knight Riders," $1,156,250.00 ",71.98
Kuldeep Yadav,2019,Kolkata Knight Riders," $906,250.00 ",-119.69
Kuldeep Yadav,2019,Kolkata Knight Riders," $906,250.00 ",-14.49
Kuldeep Yadav,2019,Kolkata Knight Riders," $906,250.00 ",-18.60
LH Ferguson,2019,Kolkata Knight Riders," $228,600.00 ",29.78
LH Ferguson,2019,Kolkata Knight Riders," $228,600.00 ",-154.79
M Prasidh Krishna,2019,Kolkata Knight Riders," $15,620.00 ",-89.74
M Prasidh Krishna,2019,Kolkata Knight Riders," $15,620.00 ",-169.15
M Prasidh Krishna,2019,Kolkata Knight Riders," $15,620.00 ",-18.11
N Rana,2019,Kolkata Knight Riders," $531,250.00 ",144.72
N Rana,2019,Kolkata Knight Riders," $531,250.00 ",-11.91
N Rana,2019,Kolkata Knight Riders," $531,250.00 ",20.95
N Rana,2019,Kolkata Knight Riders," $531,250.00 ",9.52
N Rana,2019,Kolkata Knight Riders," $531,250.00 ",-2.28
N Rana,2019,Kolkata Knight Riders," $531,250.00 ",8.59
NS Naik,2019,Kolkata Knight Riders," $28,600.00 ",
PP Chawla,2019,Kolkata Knight Riders," $656,250.00 ",-23.38
PP Chawla,2019,Kolkata Knight Riders," $656,250.00 ",3.32
PP Chawla,2019,Kolkata Knight Riders," $656,250.00 ",28.10
PP Chawla,2019,Kolkata Knight Riders," $656,250.00 ",-84.53
PP Chawla,2019,Kolkata Knight Riders," $656,250.00 ",598.13
PP Chawla,2019,Kolkata Knight Riders," $656,250.00 ",322.80
PP Chawla,2019,Kolkata Knight Riders," $656,250.00 ",50.64
PP Chawla,2019,Kolkata Knight Riders," $656,250.00 ",375.22
PP Chawla,2019,Kolkata Knight Riders," $656,250.00 ",-551.36
PP Chawla,2019,Kolkata Knight Riders," $656,250.00 ",-69.83
PP Chawla,2019,Kolkata Knight Riders," $656,250.00 ",-152.18
RK Singh,2019,Kolkata Knight Riders," $125,000.00 ",
RV Uthappa,2019,Kolkata Knight Riders," $1,000,000.00 ",-46.15
RV Uthappa,2019,Kolkata Knight Riders," $1,000,000.00 ",81.77
RV Uthappa,2019,Kolkata Knight Riders," $1,000,000.00 ",10.12
RV Uthappa,2019,Kolkata Knight Riders," $1,000,000.00 ",-14.27
RV Uthappa,2019,Kolkata Knight Riders," $1,000,000.00 ",577.87
RV Uthappa,2019,Kolkata Knight Riders," $1,000,000.00 ",54.43
RV Uthappa,2019,Kolkata Knight Riders," $1,000,000.00 ",-0.88
RV Uthappa,2019,Kolkata Knight Riders," $1,000,000.00 ",440.66
RV Uthappa,2019,Kolkata Knight Riders," $1,000,000.00 ",69.14
RV Uthappa,2019,Kolkata Knight Riders," $1,000,000.00 ",-22.34
RV Uthappa,2019,Kolkata Knight Riders," $1,000,000.00 ",-50.94
RV Uthappa,2019,Kolkata Knight Riders," $1,000,000.00 ",1.81
S Sandeep Warrier,2019,Kolkata Knight Riders," $16,000.00 ",
Shivam Mavi,2019,Kolkata Knight Riders," $468,750.00 ",21.48
Shubman Gill,2019,Kolkata Knight Riders," $281,250.00 ",27.58
Shubman Gill,2019,Kolkata Knight Riders," $281,250.00 ",-21.43
Shubman Gill,2019,Kolkata Knight Riders," $281,250.00 ",-30.60
Shubman Gill,2019,Kolkata Knight Riders," $281,250.00 ",-57.78
Shubman Gill,2019,Kolkata Knight Riders," $281,250.00 ",2.66
SP Narine,2019,Kolkata Knight Riders," $1,953,130.00 ",1010.09
SP Narine,2019,Kolkata Knight Riders," $1,953,130.00 ",738.84
SP Narine,2019,Kolkata Knight Riders," $1,953,130.00 ",237.34
SP Narine,2019,Kolkata Knight Riders," $1,953,130.00 ",421.11
SP Narine,2019,Kolkata Knight Riders," $1,953,130.00 ",-241.36
SP Narine,2019,Kolkata Knight Riders," $1,953,130.00 ",166.84
SP Narine,2019,Kolkata Knight Riders," $1,953,130.00 ",3.81
SP Narine,2019,Kolkata Knight Riders," $1,953,130.00 ",200.13
SS Mundhe,2019,Kolkata Knight Riders," $28,600.00 ",
Y Prithvi Raj,2019,Kolkata Knight Riders," $28,600.00 ",
AF Milne,2019,Mumbai Indians," $116,667.00 ",
Anmolpreet Singh,2019,Mumbai Indians," $114,300.00 ",
AP Tare,2019,Mumbai Indians," $31,250.00 ",
AS Roy,2019,Mumbai Indians," $31,250.00 ",
BB Sran,2019,Mumbai Indians," $485,700.00 ",322.00
BCJ Cutting,2019,Mumbai Indians," $343,750.00 ",
E Lewis,2019,Mumbai Indians," $593,750.00 ",-13.63
HH Pandya,2019,Mumbai Indians," $1,718,750.00 ",-455.48
HH Pandya,2019,Mumbai Indians," $1,718,750.00 ",-148.67
HH Pandya,2019,Mumbai Indians," $1,718,750.00 ",-86.41
HH Pandya,2019,Mumbai Indians," $1,718,750.00 ",57.68
HH Pandya,2019,Mumbai Indians," $1,718,750.00 ",87.44
Ishan Kishan,2019,Mumbai Indians," $968,750.00 ",-4.19
Ishan Kishan,2019,Mumbai Indians," $968,750.00 ",15.61
Ishan Kishan,2019,Mumbai Indians," $968,750.00 ",24.13
Ishan Kishan,2019,Mumbai Indians," $968,750.00 ",20.96
Ishan Kishan,2019,Mumbai Indians," $968,750.00 ",-7.00
J Yadav,2019,Mumbai Indians," $78,130.00 ",
JJ Bumrah,2019,Mumbai Indians," $1,093,750.00 ",408.57
JJ Bumrah,2019,Mumbai Indians," $1,093,750.00 ",-298.48
JJ Bumrah,2019,Mumbai Indians," $1,093,750.00 ",179.00
JJ Bumrah,2019,Mumbai Indians," $1,093,750.00 ",151.84
JJ Bumrah,2019,Mumbai Indians," $1,093,750.00 ",147.95
JJ Bumrah,2019,Mumbai Indians," $1,093,750.00 ",10.16
JJ Bumrah,2019,Mumbai Indians," $1,093,750.00 ",81.59
JP Behrendorff,2019,Mumbai Indians," $234,380.00 ",
KA Pollard,2019,Mumbai Indians," $843,750.00 ",55.20
KA Pollard,2019,Mumbai Indians," $843,750.00 ",-193.86
KA Pollard,2019,Mumbai Indians," $843,750.00 ",223.50
KA Pollard,2019,Mumbai Indians," $843,750.00 ",40.76
KA Pollard,2019,Mumbai Indians," $843,750.00 ",-211.49
KA Pollard,2019,Mumbai Indians," $843,750.00 ",95.24
KA Pollard,2019,Mumbai Indians," $843,750.00 ",-24.90
KA Pollard,2019,Mumbai Indians," $843,750.00 ",241.45
KA Pollard,2019,Mumbai Indians," $843,750.00 ",46.15
KA Pollard,2019,Mumbai Indians," $843,750.00 ",50.59
KA Pollard,2019,Mumbai Indians," $843,750.00 ",36.33
KH Pandya,2019,Mumbai Indians," $1,375,000.00 ",356.92
KH Pandya,2019,Mumbai Indians," $1,375,000.00 ",755.05
KH Pandya,2019,Mumbai Indians," $1,375,000.00 ",138.26
KH Pandya,2019,Mumbai Indians," $1,375,000.00 ",53.15
M Markande,2019,Mumbai Indians," $31,250.00 ",-33.09
MJ McClenaghan,2019,Mumbai Indians," $50,000.00 ",413.65
MJ McClenaghan,2019,Mumbai Indians," $50,000.00 ",338.61
MJ McClenaghan,2019,Mumbai Indians," $50,000.00 ",-735.89
MJ McClenaghan,2019,Mumbai Indians," $50,000.00 ",-39.73
Pankaj Jaiswal,2019,Mumbai Indians," $28,600.00 ",
Q de Kock,2019,Mumbai Indians," $437,500.00 ",-10.04
Q de Kock,2019,Mumbai Indians," $437,500.00 ",-22.74
Q de Kock,2019,Mumbai Indians," $437,500.00 ",-0.92
Q de Kock,2019,Mumbai Indians," $437,500.00 ",23.25
Q de Kock,2019,Mumbai Indians," $437,500.00 ",-30.48
Q de Kock,2019,Mumbai Indians," $437,500.00 ",12.73
Rasikh Salam,2019,Mumbai Indians," $28,600.00 ",
RD Chahar,2019,Mumbai Indians," $296,880.00 ",196.11
RD Chahar,2019,Mumbai Indians," $296,880.00 ",-59.56
RD Chahar,2019,Mumbai Indians," $296,880.00 ",19.08
RD Chahar,2019,Mumbai Indians," $296,880.00 ",43.11
RG Sharma,2019,Mumbai Indians," $2,343,750.00 ",53.79
RG Sharma,2019,Mumbai Indians," $2,343,750.00 ",-44.01
RG Sharma,2019,Mumbai Indians," $2,343,750.00 ",-16.00
RG Sharma,2019,Mumbai Indians," $2,343,750.00 ",5.10
RG Sharma,2019,Mumbai Indians," $2,343,750.00 ",13.86
RG Sharma,2019,Mumbai Indians," $2,343,750.00 ",62.99
RG Sharma,2019,Mumbai Indians," $2,343,750.00 ",-0.40
RG Sharma,2019,Mumbai Indians," $2,343,750.00 ",21.34
RG Sharma,2019,Mumbai Indians," $2,343,750.00 ",-8.87
RG Sharma,2019,Mumbai Indians," $2,343,750.00 ",387.44
RG Sharma,2019,Mumbai Indians," $2,343,750.00 ",10.51
RG Sharma,2019,Mumbai Indians," $2,343,750.00 ",-34.55
RG Sharma,2019,Mumbai Indians," $2,343,750.00 ",-4.78
RG Sharma,2019,Mumbai Indians," $2,343,750.00 ",-19.13
RG Sharma,2019,Mumbai Indians," $2,343,750.00 ",-35.83
SA Yadav,2019,Mumbai Indians," $500,000.00 ",-15.89
SA Yadav,2019,Mumbai Indians," $500,000.00 ",-3.84
SA Yadav,2019,Mumbai Indians," $500,000.00 ",41.23
SA Yadav,2019,Mumbai Indians," $500,000.00 ",43.77
SA Yadav,2019,Mumbai Indians," $500,000.00 ",22.82
SD Lad,2019,Mumbai Indians," $31,250.00 ",
SL Malinga,2019,Mumbai Indians," $285,700.00 ",85.03
SL Malinga,2019,Mumbai Indians," $285,700.00 ",53.77
SL Malinga,2019,Mumbai Indians," $285,700.00 ",134.06
SL Malinga,2019,Mumbai Indians," $285,700.00 ",774.23
SL Malinga,2019,Mumbai Indians," $285,700.00 ",335.43
SL Malinga,2019,Mumbai Indians," $285,700.00 ",125.62
SL Malinga,2019,Mumbai Indians," $285,700.00 ",638.51
SL Malinga,2019,Mumbai Indians," $285,700.00 ",-672.64
SL Malinga,2019,Mumbai Indians," $285,700.00 ",-302.47
Yuvraj Singh,2019,Mumbai Indians," $142,900.00 ",21.83
Yuvraj Singh,2019,Mumbai Indians," $142,900.00 ",18.19
Yuvraj Singh,2019,Mumbai Indians," $142,900.00 ",-31.03
Yuvraj Singh,2019,Mumbai Indians," $142,900.00 ",77.66
Yuvraj Singh,2019,Mumbai Indians," $142,900.00 ",65.57
Yuvraj Singh,2019,Mumbai Indians," $142,900.00 ",-33.96
Yuvraj Singh,2019,Mumbai Indians," $142,900.00 ",19.00
Yuvraj Singh,2019,Mumbai Indians," $142,900.00 ",26.12
